,func_before,type_label,CWE ID
64,"namespace FILENAME
{



void REDACTED()
{
    int * data;

    data = 0;
    if(globalReturnsTrue())
    {
        data = 0;

        data = (int *)realloc(data, 100*sizeof(int));
        if (data == 0) {exit(-1);}
    }
    if(globalReturnsTrue())
    {


        delete [] data;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
65,"namespace REDACTED_Mismatched_Memory_Management_Routines__new_free_int_61
{




int * REDACTEDSource(int * data);

void REDACTED()
{
    int * data;

    data = 0;
    data = REDACTEDSource(data);


    free(data);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__new_free_int_61;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
66,"using namespace std;

namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_free_struct_74
{




void REDACTEDSink(map<int, twoIntsStruct *> dataMap);

void REDACTED()
{
    twoIntsStruct * data;
    map<int, twoIntsStruct *> dataMap;

    data = 0;

    data = new twoIntsStruct[100];

    dataMap[0] = data;
    dataMap[1] = data;
    dataMap[2] = data;
    REDACTEDSink(dataMap);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_free_struct_74;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
67,"namespace REDACTED_Mismatched_Memory_Management_Routines__new_delete_array_int64_t_54
{




void REDACTEDSink_b(int64_t * data);

void REDACTED()
{
    int64_t * data;

    data = 0;

    data = new int64_t;
    REDACTEDSink_b(data);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__new_delete_array_int64_t_54;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
68,"namespace REDACTED_Mismatched_Memory_Management_Routines__delete_array_long_realloc_51
{



void REDACTEDSink(long * data)
{


    delete [] data;
}
}
",C,CWE-762
69,"namespace REDACTED_Mismatched_Memory_Management_Routines__delete_array_struct_malloc_51
{



void REDACTEDSink(twoIntsStruct * data)
{


    delete [] data;
}
}
",C,CWE-762
70,"namespace FILENAME
{



void REDACTED()
{
    TwoIntsClass * data;

    data = 0;
    if(globalFive==5)
    {

        data = new TwoIntsClass[100];
    }
    if(globalFive==5)
    {


        delete data;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
71,"namespace REDACTED_Mismatched_Memory_Management_Routines__delete_array_char_calloc_61
{




char * REDACTEDSource(char * data);

void REDACTED()
{
    char * data;

    data = 0;
    data = REDACTEDSource(data);


    delete [] data;
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__delete_array_char_calloc_61;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
72,"namespace FILENAME
{

static long * REDACTEDData;
static long * REDACTEDREDACTEDData;
static long * REDACTEDB2GData;



static void REDACTEDSink()
{
    long * data = REDACTEDData;


    delete data;
}

void REDACTED()
{
    long * data;

    data = 0;
    data = 0;

    data = (long *)realloc(data, 100*sizeof(long));
    if (data == 0) {exit(-1);}
    REDACTEDData = data;
    REDACTEDSink();
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
73,"namespace FILENAME
{



static void REDACTEDSink(long * data)
{


    delete [] data;
}

void REDACTED()
{
    long * data;

    void (*funcPtr) (long *) = REDACTEDSink;

    data = 0;

    data = (long *)malloc(100*sizeof(long));
    if (data == 0) {exit(-1);}

    funcPtr(data);
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
74,"namespace FILENAME
{



void REDACTED()
{
    int64_t * data;

    data = 0;
    if(GLOBAL_CONST_FIVE==5)
    {

        data = new int64_t[100];
    }
    if(GLOBAL_CONST_FIVE==5)
    {


        delete data;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
75,"namespace FILENAME
{

static wchar_t * REDACTEDData;
static wchar_t * REDACTEDREDACTEDData;
static wchar_t * REDACTEDB2GData;



static void REDACTEDSink()
{
    wchar_t * data = REDACTEDData;


    delete [] data;
}

void REDACTED()
{
    wchar_t * data;

    data = 0;
    {
        wchar_t myString[] = L""myString"";

        data = wcsdup(myString);
    }
    REDACTEDData = data;
    REDACTEDSink();
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
76,"namespace REDACTED_Mismatched_Memory_Management_Routines__delete_struct_calloc_53
{




void REDACTEDSink_d(twoIntsStruct * data);

void REDACTEDSink_c(twoIntsStruct * data)
{
    REDACTEDSink_d(data);
}
}
",C,CWE-762
77,"namespace FILENAME
{



void REDACTED()
{
    char * data;

    data = 0;

    data = new char[100];
    {
        char * dataCopy = data;
        char * data = dataCopy;


        free(data);
    }
}
}







using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
78,"namespace FILENAME
{

static TwoIntsClass * REDACTEDData;
static TwoIntsClass * REDACTEDREDACTEDData;
static TwoIntsClass * REDACTEDB2GData;



static void REDACTEDSink()
{
    TwoIntsClass * data = REDACTEDData;


    delete data;
}

void REDACTED()
{
    TwoIntsClass * data;

    data = 0;

    data = (TwoIntsClass *)calloc(100, sizeof(TwoIntsClass));
    if (data == 0) {exit(-1);}
    REDACTEDData = data;
    REDACTEDSink();
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
79,"namespace FILENAME
{



void REDACTED()
{
    TwoIntsClass * data;

    data = 0;
    if(GLOBAL_CONST_TRUE)
    {

        data = (TwoIntsClass *)malloc(100*sizeof(TwoIntsClass));
        if (data == 0) {exit(-1);}
    }
    if(GLOBAL_CONST_TRUE)
    {


        delete data;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
80,"namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_free_int64_t_81
{



void REDACTED()
{
    int64_t * data;

    data = 0;

    data = new int64_t[100];
    const REDACTED_Mismatched_Memory_Management_Routines__new_array_free_int64_t_81_base& o = REDACTED_Mismatched_Memory_Management_Routines__new_array_free_int64_t_81_REDACTED();
    o.action(data);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_free_int64_t_81;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
81,"namespace FILENAME
{

void FILENAME_REDACTED::action(long * data)
{


    delete data;
}

}
",C,CWE-762
82,"namespace REDACTED_Mismatched_Memory_Management_Routines__strdup_delete_char_53
{




void REDACTEDSink_b(char * data);

void REDACTED()
{
    char * data;

    data = 0;
    {
        char myString[] = ""myString"";

        data = strdup(myString);
    }
    REDACTEDSink_b(data);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__strdup_delete_char_53;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
83,"using namespace std;

namespace REDACTED_Mismatched_Memory_Management_Routines__new_free_int_73
{




void REDACTEDSink(list<int *> dataList);

void REDACTED()
{
    int * data;
    list<int *> dataList;

    data = 0;

    data = new int;

    dataList.push_back(data);
    dataList.push_back(data);
    dataList.push_back(data);
    REDACTEDSink(dataList);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__new_free_int_73;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
84,"namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_free_long_52
{




void REDACTEDSink_b(long * data);

void REDACTED()
{
    long * data;

    data = 0;

    data = new long[100];
    REDACTEDSink_b(data);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_free_long_52;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
85,"namespace REDACTED_Mismatched_Memory_Management_Routines__strdup_delete_array_wchar_t_62
{




void REDACTEDSource(wchar_t * &data);

void REDACTED()
{
    wchar_t * data;

    data = 0;
    REDACTEDSource(data);


    delete [] data;
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__strdup_delete_array_wchar_t_62;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
86,"namespace FILENAME
{



class REDACTEDClass
{
    public:
        REDACTEDClass(char * name)
        {
            this->name = new char[strlen(name) + 1];
            strcpy(this->name, name);
        }

        ~REDACTEDClass()
        {

            delete name;
        }


        REDACTEDClass(REDACTEDClass &REDACTEDClassObject)
        {
            this->name = new char[strlen(REDACTEDClassObject.name) + 1];
            strcpy(this->name, REDACTEDClassObject.name);
        }


        REDACTEDClass& operator=(const REDACTEDClass &REDACTEDClassObject)
        {
            if (&REDACTEDClassObject != this)
            {
                this->name = new char[strlen(REDACTEDClassObject.name) + 1];
                strcpy(this->name, REDACTEDClassObject.name);
            }
            return *this;
        }

        void printName()
        {
            printLine(name);
        }

    private:
        char * name;
};

void REDACTED()
{
    REDACTEDClass REDACTEDClassObject (""REDACTEDClass"");
    REDACTEDClassObject.printName();
}



}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );

    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
87,"namespace REDACTED_Mismatched_Memory_Management_Routines__new_delete_array_int64_t_62
{



void REDACTEDSource(int64_t * &data)
{

    data = new int64_t;
}
}
",C,CWE-762
88,"namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_delete_int_82
{



void REDACTED()
{
    int * data;

    data = 0;

    data = new int[100];
    REDACTED_Mismatched_Memory_Management_Routines__new_array_delete_int_82_base* baseObject = new REDACTED_Mismatched_Memory_Management_Routines__new_array_delete_int_82_REDACTED;
    baseObject->action(data);
    delete baseObject;
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_delete_int_82;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
89,"namespace FILENAME
{



void REDACTED()
{
    char * data;

    data = 0;
    if(GLOBAL_CONST_FIVE==5)
    {

        data = new char;
    }
    if(GLOBAL_CONST_FIVE==5)
    {


        delete [] data;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
90,"namespace FILENAME
{



void REDACTED()
{
    TwoIntsClass * data;

    data = 0;
    if(globalReturnsTrue())
    {

        data = (TwoIntsClass *)calloc(100, sizeof(TwoIntsClass));
        if (data == 0) {exit(-1);}
    }
    if(globalReturnsTrue())
    {


        delete data;
    }
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
91,"namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_free_class_64
{




void REDACTEDSink(void * dataVoidPtr);

void REDACTED()
{
    TwoIntsClass * data;

    data = 0;

    data = new TwoIntsClass[100];
    REDACTEDSink(&data);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__new_array_free_class_64;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
92,"namespace FILENAME
{



void REDACTEDSource(int64_t * &data)
{

    data = (int64_t *)calloc(100, sizeof(int64_t));
    if (data == 0) {exit(-1);}
}

void REDACTED()
{
    int64_t * data;

    data = 0;
    REDACTEDSource(data);


    delete data;
}
}
using namespace FILENAME;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
93,"namespace REDACTED_Mismatched_Memory_Management_Routines__delete_array_long_calloc_22
{





int REDACTEDGlobal = 0;

void REDACTEDSink(long * data);

void REDACTED()
{
    long * data;

    data = 0;

    data = (long *)calloc(100, sizeof(long));
    if (data == 0) {exit(-1);}
    REDACTEDGlobal = 1;
    REDACTEDSink(data);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__delete_array_long_calloc_22;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
94,"namespace REDACTED_Mismatched_Memory_Management_Routines__delete_struct_malloc_54
{




void REDACTEDSink_b(twoIntsStruct * data);

void REDACTED()
{
    twoIntsStruct * data;

    data = 0;

    data = (twoIntsStruct *)malloc(100*sizeof(twoIntsStruct));
    if (data == 0) {exit(-1);}
    REDACTEDSink_b(data);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__delete_struct_malloc_54;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
95,"namespace REDACTED_Mismatched_Memory_Management_Routines__delete_array_int64_t_calloc_63
{




void REDACTEDSink(int64_t * * dataPtr);

void REDACTED()
{
    int64_t * data;

    data = 0;

    data = (int64_t *)calloc(100, sizeof(int64_t));
    if (data == 0) {exit(-1);}
    REDACTEDSink(&data);
}
}
using namespace REDACTED_Mismatched_Memory_Management_Routines__delete_array_int64_t_calloc_63;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-762
